[(1205.0, 694.5), (2313.0, 690.0), (3535.5, 1699.5), (36.5, 1775.0)]
[(1205.0, 694.5), (2313.0, 691.0), (3535.0, 1699.0), (37.5, 1775.0)]
[(1205.0, 694.5), (2313.0, 690.0), (3535.5, 1699.5), (36.5, 1775.0)]
[(1205.0, 694.5), (2313.0, 691.0), (3535.5, 1699.5), (37.5, 1775.0)]
[(1204.0, 694.5), (2313.0, 692.0), (3535.5, 1699.5), (36.5, 1775.0)]
[(1204.0, 694.5), (2313.0, 690.0), (3535.0, 1700.0), (36.5, 1775.0)]
[(1205.0, 694.5), (2313.0, 691.0), (3536.0, 1700.0), (37.5, 1775.0)]
[(1205.0, 694.5), (2313.0, 692.0), (3535.0, 1700.0), (37.5, 1775.0)]
[(1205.0, 694.5), (2313.0, 691.0), (3535.5, 1699.5), (37.5, 1775.0)]
[(1205.0, 694.5), (2313.0, 691.0), (3536.0, 1700.0), (37.5, 1774.5)]
[(1205.0, 693.5), (2313.0, 691.0), (3536.0, 1699.0), (38.5, 1775.5)]
[(1205.0, 694.5), (2313.0, 691.0), (3536.0, 1700.0), (38.5, 1775.5)]
[(1205.0, 694.5), (2314.0, 691.0), (3535.5, 1700.5), (37.5, 1775.5)]
[(1205.0, 694.5), (2313.0, 692.0), (3536.5, 1699.5), (38.5, 1775.5)]
[(1205.0, 694.5), (2314.0, 690.0), (3536.0, 1700.0), (37.5, 1776.0)]
[(1204.0, 694.5), (2313.0, 691.0), (3536.0, 1700.0), (37.5, 1776.0)]
[(1204.0, 694.5), (2313.0, 691.0), (3536.0, 1700.0), (36.5, 1776.0)]
[(1205.0, 694.5), (2314.0, 691.0), (3536.0, 1700.0), (36.5, 1775.5)]
[(1204.0, 694.5), (2313.0, 690.0), (3536.0, 1701.0), (37.5, 1776.5)]
[(1204.0, 693.5), (2314.0, 691.0), (3536.0, 1700.0), (37.5, 1776.5)]
[(1204.0, 694.5), (2312.0, 691.0), (3536.0, 1700.0), (37.5, 1775.5)]
[(1204.0, 694.5), (2313.0, 690.0), (3536.0, 1700.0), (37.5, 1775.5)]
[(1205.0, 693.5), (2313.5, 690.5), (3536.0, 1700.0), (36.5, 1776.0)]
[(1204.0, 694.5), (2313.5, 690.5), (3536.0, 1700.0), (36.5, 1775.0)]
[(1205.0, 694.5), (2313.5, 690.5), (3536.0, 1701.0), (36.5, 1776.0)]
[(1205.0, 694.5), (2313.5, 690.5), (3536.0, 1701.0), (36.5, 1776.0)]
[(1205.0, 694.5), (2313.5, 690.5), (3536.0, 1701.0), (36.5, 1776.0)]
[(1205.0, 694.5), (2313.5, 691.5), (3536.0, 1701.0), (36.5, 1776.0)]
[(1205.0, 694.5), (2313.5, 690.5), (3536.0, 1701.0), (36.5, 1776.0)]
[(1205.0, 694.5), (2313.5, 690.5), (3536.0, 1701.0), (36.5, 1776.0)]
[(1205.0, 694.5), (2313.5, 690.5), (3536.0, 1701.0), (37.0, 1776.5)]
